Account,datetime,Closed PnL,Size USD,Side,pnl_zscore
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-02-19 21:20:00,8584.724704,2133645.07,SELL,9.286686835040205
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-19 21:20:00,8570.639428,112164.41,SELL,9.27136280510559
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-02-19 21:20:00,8561.045916,85935.57,SELL,9.260925575116902
0x083384f897ee0f19899168e3b1bec365f52a9012,2024-10-27 03:33:20,-8453.212974,72186.14,BUY,-9.249681710510629
0x083384f897ee0f19899168e3b1bec365f52a9012,2024-10-27 03:33:20,-8452.834551,72182.91,BUY,-9.249270006446048
0x083384f897ee0f19899168e3b1bec365f52a9012,2024-10-27 03:33:20,-8452.624316,72181.11,BUY,-9.249041281965724
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-02-19 21:20:00,-8356.88701,109678.9,SELL,-9.144884193172894
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-19 21:20:00,8424.257062,118824.18,SELL,9.1121065890056
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-19 21:20:00,8415.1756,193608.48,SELL,9.102226442138894
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-19 21:20:00,8322.794203,201917.8,SELL,9.001720403561468
0x083384f897ee0f19899168e3b1bec365f52a9012,2025-02-19 21:20:00,8282.216298,48187.62,BUY,8.957573804594999
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-02-19 21:20:00,-8181.406929,54464.71,BUY,-8.953971213251668
0x083384f897ee0f19899168e3b1bec365f52a9012,2025-02-19 21:20:00,8274.041818,103662.8,BUY,8.948680405827384
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-19 21:20:00,8230.0,23710.0,BUY,8.900765254047117
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-19 21:20:00,8217.97383,49999.98,BUY,8.887681421747432
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2024-10-27 03:33:20,-8109.888967,64319.13,SELL,-8.87616348051354
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-19 21:20:00,8143.080742,18376.3,BUY,8.80620173172163
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-19 21:20:00,8136.5,16250.0,BUY,8.799042234996115
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-27 03:33:20,8098.26873,231975.04,SELL,8.75744864989928
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-02-19 21:20:00,8059.112446,99661.76,BUY,8.714848698847959
0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,2025-02-19 21:20:00,8019.163096,63734.69,SELL,8.671385934236994
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-02-19 21:20:00,7998.157272,106919.95,SELL,8.648532716751069
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-02-19 21:20:00,7990.951761,106919.98,SELL,8.64069350463636
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-06-15 15:06:40,7942.286442,1146458.05,SELL,8.58774823007208
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-19 21:20:00,7940.84315,89978.67,SELL,8.586178005263394
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-19 21:20:00,7918.27325,89956.1,SELL,8.56162315641121
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2024-10-27 03:33:20,7910.753444,149679.11,SELL,8.553442008079681
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-02-19 21:20:00,7897.145997,106919.89,SELL,8.538637830642072
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-06-15 15:06:40,-7786.506548,69579.98,BUY,-8.524340635928551
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-19 21:20:00,-7784.162915,32349.42,SELL,-8.521790888074994
0x083384f897ee0f19899168e3b1bec365f52a9012,2024-10-27 03:33:20,-7764.104691,66301.51,BUY,-8.499968608908349
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2024-10-27 03:33:20,7858.046904,35593.75,BUY,8.496100100352061
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-02-19 21:20:00,7853.800251,106919.97,SELL,8.491479968116533
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-19 21:20:00,7844.58155,88887.92,SELL,8.481450512528848
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-19 21:20:00,7844.58155,88887.92,SELL,8.481450512528848
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-02-19 21:20:00,7757.749638,901040.84,SELL,8.38698201799825
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-02-19 21:20:00,7742.055582,37568.41,SELL,8.369907721126852
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2024-10-27 03:33:20,7726.737352,34998.97,BUY,8.353242302922386
0x083384f897ee0f19899168e3b1bec365f52a9012,2025-02-19 21:20:00,7713.353477,26878.72,BUY,8.338681359910607
0x083384f897ee0f19899168e3b1bec365f52a9012,2025-02-19 21:20:00,7685.991789,87149.41,BUY,8.308913300983425
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-06-15 15:06:40,7671.0663,1107307.8,SELL,8.29267516406479
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-02-19 21:20:00,-7540.212,15447.01,BUY,-8.256385288352485
0x083384f897ee0f19899168e3b1bec365f52a9012,2025-02-19 21:20:00,7635.640441,124514.7,BUY,8.254133716685589
0x083384f897ee0f19899168e3b1bec365f52a9012,2025-02-19 21:20:00,-7519.5,1190250.0,SELL,-8.233851735725914
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2024-10-27 03:33:20,7578.425247,156238.47,SELL,8.191886633591803
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-19 21:20:00,7563.022656,72588.14,BUY,8.175129435113432
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-10-27 03:33:20,7546.840006,7546.85,SELL,8.157523573998505
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-10-27 03:33:20,7525.631385,20169.94,BUY,8.134449724180017
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-10-27 03:33:20,7481.51403,7481.52,SELL,8.086452392167773
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-02-19 21:20:00,-7377.944846,11133.49,SELL,-8.079847269125809
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2024-10-27 03:33:20,7438.424084,33693.03,BUY,8.03957282641521
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-02-19 21:20:00,7438.321805,35179.85,SELL,8.039461552311835
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2024-10-27 03:33:20,7421.246116,33615.22,BUY,8.020884112339044
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-19 21:20:00,7371.796392,149999.41,SELL,7.967085446921729
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-02-19 21:20:00,7370.662955,35021.75,SELL,7.96585232784639
0x430f09841d65beb3f27765503d0f850b8bce7713,2024-07-03 09:46:40,7346.951206,22251.35,SELL,7.940055208110993
0x271b280974205ca63b716753467d5a371de622ab,2025-06-15 15:06:40,-7225.8,279300.0,BUY,-7.914321781765702
0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-02-19 21:20:00,7322.017,28574.11,BUY,7.912928120282548
0x430f09841d65beb3f27765503d0f850b8bce7713,2024-07-03 09:46:40,7221.317567,21287.18,SELL,7.803372501657049
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-19 21:20:00,-7104.920076,414876.88,SELL,-7.782810863990988
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-02-19 21:20:00,7101.088724,10096.69,BUY,7.672569925325829
0x083384f897ee0f19899168e3b1bec365f52a9012,2025-02-19 21:20:00,7093.051101,29930.2,BUY,7.663825419683541
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2024-10-27 03:33:20,7088.532239,35397.27,SELL,7.6589091385571795
0x430f09841d65beb3f27765503d0f850b8bce7713,2025-02-19 21:20:00,7082.745948,32341.09,SELL,7.652613962197525
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-19 21:20:00,7078.295634,16162.08,BUY,7.647772257643462
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-02-19 21:20:00,7066.554924,150150.24,SELL,7.634998990616699
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-06-15 15:06:40,7056.86096,606596.14,SELL,7.624452474203312
0x083384f897ee0f19899168e3b1bec365f52a9012,2025-02-19 21:20:00,7054.489642,79988.98,BUY,7.621872606544595
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-06-15 15:06:40,7047.857251,19869.35,SELL,7.614656918458535
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-06-15 15:06:40,6975.67296,606514.95,SELL,7.536124255265206
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-02-19 21:20:00,-6868.065388,226315.35,SELL,-7.525125581212982
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-19 21:20:00,6938.4546,49999.95,BUY,7.495632662288446
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-19 21:20:00,6938.4546,49999.95,BUY,7.495632662288446
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-02-19 21:20:00,6926.1,48300.0,BUY,7.482191515644943
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-06-15 15:06:40,6925.515597,1143561.72,SELL,7.481555716313365
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-02-19 21:20:00,-6820.76955,82910.81,SELL,-7.473670229021462
0x083384f897ee0f19899168e3b1bec365f52a9012,2025-02-19 21:20:00,6903.01028,96278.23,BUY,7.457071130324704
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2024-10-27 03:33:20,6898.11876,31245.67,BUY,7.4517494171466465
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2024-10-27 03:33:20,6831.590528,30944.32,BUY,7.379370244834715
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-19 21:20:00,6812.250348,53554.27,BUY,7.358329159288299
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-06-15 15:06:40,-6692.179188,59669.22,BUY,-7.333770765454601
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-06-15 15:06:40,-6682.207728,59659.25,BUY,-7.322922348176031
0x083384f897ee0f19899168e3b1bec365f52a9012,2025-02-19 21:20:00,6774.84324,127096.23,BUY,7.317632218542557
0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-02-19 21:20:00,6764.2252,15903.57,BUY,7.306080356668714
0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-02-19 21:20:00,6742.9208,44717.57,BUY,7.282902304400584
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-02-19 21:20:00,6712.37336,9544.56,BUY,7.24966831700936
0x083384f897ee0f19899168e3b1bec365f52a9012,2025-02-19 21:20:00,6679.748988,23276.92,BUY,7.214174738244837
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-10-27 03:33:20,6672.970248,19477.84,SELL,7.2067998302431056
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2024-10-27 03:33:20,6668.181468,30204.15,BUY,7.201589892711864
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2024-10-27 03:33:20,6659.956424,30166.89,BUY,7.192641483005904
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-19 21:20:00,6624.57195,74999.06,SELL,7.154145060302034
0x083384f897ee0f19899168e3b1bec365f52a9012,2025-02-19 21:20:00,6615.783166,27916.29,BUY,7.144583331507734
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-10-27 03:33:20,6608.942866,51255.08,SELL,7.137141449505439
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-02-19 21:20:00,6604.302036,997382.2,SELL,7.132092473692578
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-19 21:20:00,6597.59625,74952.45,SELL,7.124796935756429
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-06-15 15:06:40,6588.77611,10355.89,BUY,7.11520109330453
0x083384f897ee0f19899168e3b1bec365f52a9012,2025-02-19 21:20:00,6568.884663,16000.86,BUY,7.09356025862931
0x083384f897ee0f19899168e3b1bec365f52a9012,2025-02-19 21:20:00,6563.972289,16000.36,BUY,7.088215857410192
0x083384f897ee0f19899168e3b1bec365f52a9012,2025-02-19 21:20:00,6563.972289,16000.36,BUY,7.088215857410192
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2024-10-27 03:33:20,6524.861896,29554.97,BUY,7.045665833322158
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2024-10-27 03:33:20,6524.861896,29554.97,BUY,7.045665833322158
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-10-27 03:33:20,6522.61014,6522.61,SELL,7.043216042750111
0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-02-19 21:20:00,6517.0363,25432.68,BUY,7.037152001760729
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-19 21:20:00,6494.09005,73712.7,SELL,7.0121877041575305
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-02-19 21:20:00,6487.255386,8635.77,BUY,7.004751953822994
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2024-10-27 03:33:20,6480.606792,29354.51,BUY,6.997518637736102
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2024-10-27 03:33:20,6480.606792,29354.51,BUY,6.997518637736102
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2024-10-27 03:33:20,6480.606792,29354.51,BUY,6.997518637736102
0x083384f897ee0f19899168e3b1bec365f52a9012,2024-10-27 03:33:20,-6346.15371,54192.93,BUY,-6.957313478922766
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-02-19 21:20:00,6434.34177,168684.74,SELL,6.947184758438764
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-02-19 21:20:00,6422.391939,99233.89,SELL,6.934183978904334
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-19 21:20:00,6413.679959,7956.87,BUY,6.924705808770516
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-02-19 21:20:00,6401.883663,99233.95,SELL,6.91187206713694
0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,2025-02-19 21:20:00,6388.861742,8022.44,SELL,6.897704910795083
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-10-27 03:33:20,6376.508848,11711.23,BUY,6.884265620188698
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-02-19 21:20:00,-6270.5,85206.0,SELL,-6.875006272680958
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-06-15 15:06:40,6361.964756,9999.4,BUY,6.868442422888211
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2024-10-27 03:33:20,6344.784384,28739.29,BUY,6.84975109338811
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-19 21:20:00,6320.600835,18675.32,BUY,6.823440680386529
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-10-27 03:33:20,6319.235113,6319.24,SELL,6.82195484760552
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-02-19 21:20:00,6318.4,170542.0,SELL,6.821046289149811
0x430f09841d65beb3f27765503d0f850b8bce7713,2025-02-19 21:20:00,6315.16184,68162.13,SELL,6.81752334357366
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-06-15 15:06:40,-6217.314862,16339.81,BUY,-6.817143675825298
0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-02-19 21:20:00,-6194.094669,16016.31,SELL,-6.7918813428316405
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-02-19 21:20:00,6285.477912,99233.99,SELL,6.7852288112372685
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-19 21:20:00,6280.355565,15423.87,BUY,6.779655970579868
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-02-19 21:20:00,6271.763628,99233.99,SELL,6.7703084008350976
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2024-10-27 03:33:20,-6169.375076,14147.49,SELL,-6.764987742514292
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2024-10-27 03:33:20,6264.790372,28376.95,BUY,6.76272186978766
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-06-15 15:06:40,-6123.212194,825759.44,BUY,-6.714764986095734
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-02-19 21:20:00,6203.127408,99233.92,SELL,6.695635849876287
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-06-15 15:06:40,6173.580119,9703.31,BUY,6.663489973492838
0x083384f897ee0f19899168e3b1bec365f52a9012,2024-10-27 03:33:20,-6075.244889,51879.5,BUY,-6.662579113578725
0x083384f897ee0f19899168e3b1bec365f52a9012,2025-02-19 21:20:00,6171.183606,29999.59,BUY,6.660882695016314
0x083384f897ee0f19899168e3b1bec365f52a9012,2025-02-19 21:20:00,6171.183606,29999.59,BUY,6.660882695016314
0x083384f897ee0f19899168e3b1bec365f52a9012,2025-02-19 21:20:00,6171.183606,29999.59,BUY,6.660882695016314
0x083384f897ee0f19899168e3b1bec365f52a9012,2025-02-19 21:20:00,6171.183606,29999.59,BUY,6.660882695016314
0x083384f897ee0f19899168e3b1bec365f52a9012,2025-02-19 21:20:00,6161.05253,69858.53,BUY,6.649860624032836
0x083384f897ee0f19899168e3b1bec365f52a9012,2025-02-19 21:20:00,6161.05253,69858.53,BUY,6.649860624032836
0x083384f897ee0f19899168e3b1bec365f52a9012,2025-02-19 21:20:00,6161.05253,69858.53,BUY,6.649860624032836
0x083384f897ee0f19899168e3b1bec365f52a9012,2025-02-19 21:20:00,6161.05253,69858.53,BUY,6.649860624032836
0x420ab45e0bd8863569a5efbb9c05d91f40624641,2025-02-19 21:20:00,6154.92,32516.4,BUY,6.643188758086089
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2024-10-27 03:33:20,6152.4057,27867.89,BUY,6.6404533336283365
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-02-19 21:20:00,6145.218408,15956.43,BUY,6.632633942815062
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2024-10-27 03:33:20,6081.76222,27461.78,SELL,6.563596990720644
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2025-02-19 21:20:00,-5981.36399,15.56,SELL,-6.560441696707042
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-19 21:20:00,6076.17885,79167.95,SELL,6.5575225815989455
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-19 21:20:00,6075.7515,49999.95,BUY,6.557057647564813
0x420ab45e0bd8863569a5efbb9c05d91f40624641,2025-02-19 21:20:00,6068.762865,8175.87,BUY,6.549454384984647
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-19 21:20:00,6068.114845,24990.78,BUY,6.548749373746086
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-19 21:20:00,6062.6826,79153.37,SELL,6.542839380573629
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2024-10-27 03:33:20,6059.528212,27447.2,BUY,6.5394075744707605
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-02-19 21:20:00,6047.234803,80189.94,SELL,6.526033000375479
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2024-10-27 03:33:20,6046.571948,27388.51,BUY,6.525311849447211
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-06-15 15:06:40,-5947.019106,16456.98,BUY,-6.523076292541946
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-02-19 21:20:00,6034.978048,1499931.75,SELL,6.512698303879559
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-06-15 15:06:40,-5928.035388,15445.53,BUY,-6.502423018662022
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-19 21:20:00,-5920.112,80631.76,SELL,-6.493802794614188
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-19 21:20:00,6016.2768,6153.88,BUY,6.492352342311842
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-19 21:20:00,6006.28875,78177.72,SELL,6.481485875997057
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-06-15 15:06:40,5990.040714,1292413.14,SELL,6.463808878397384
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-19 21:20:00,5979.81475,78151.25,SELL,6.452683574324798
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2024-10-27 03:33:20,5974.002312,27059.8,BUY,6.4463599514220515
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-06-15 15:06:40,-5874.33132,15446.0,BUY,-6.443995853610896
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2024-10-27 03:33:20,5962.753141,65395.21,SELL,6.434121452641934
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2024-10-27 03:33:20,5957.770588,26986.27,BUY,6.4287007004094034
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-10-27 03:33:20,5949.806984,46647.01,BUY,6.420036723495963
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-10-27 03:33:20,5945.086485,5945.09,SELL,6.414901072055244
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-19 21:20:00,-5843.04,45843.0,BUY,-6.409952564407782
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-19 21:20:00,5933.217165,11849.66,BUY,6.401987884199817
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-10-27 03:33:20,5931.996,5932.0,SELL,6.400659321733941
0x083384f897ee0f19899168e3b1bec365f52a9012,2025-02-19 21:20:00,5913.621,29215.05,BUY,6.380668300610281
0x430f09841d65beb3f27765503d0f850b8bce7713,2025-02-19 21:20:00,5900.800352,27766.81,SELL,6.366720118570172
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-06-15 15:06:40,-5778.306044,15236.69,BUY,-6.339525468798854
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-06-15 15:06:40,5862.10625,9202.5,BUY,6.324622996913407
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-06-15 15:06:40,5861.48125,9203.12,BUY,6.323943030208521
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-19 21:20:00,5848.435718,20001.42,SELL,6.309750186356473
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-19 21:20:00,5841.346462,20001.18,SELL,6.302037453488608
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-10-27 03:33:20,5834.846722,5834.85,SELL,6.294966082623938
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2024-10-27 03:33:20,5833.011956,26421.17,BUY,6.292969954957926
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-06-15 15:06:40,-5734.522444,15192.91,BUY,-6.291891244446752
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-06-15 15:06:40,-5719.38516,15225.38,BUY,-6.275422685850897
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2024-10-27 03:33:20,5815.615624,26342.37,BUY,6.274043672482486
0x083384f897ee0f19899168e3b1bec365f52a9012,2024-10-27 03:33:20,-5697.78897,48656.22,BUY,-6.251927181607056
0x083384f897ee0f19899168e3b1bec365f52a9012,2024-10-27 03:33:20,-5694.677492,48629.65,BUY,-6.248542059298278
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-19 21:20:00,5790.010366,76382.77,SELL,6.246186515826446
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-06-15 15:06:40,-5692.044628,15225.95,BUY,-6.2456776435246875
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-06-15 15:06:40,-5690.00313,15183.69,BUY,-6.2434566024557405
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-06-15 15:06:40,-5647.911428,15181.82,BUY,-6.197663072996542
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-10-27 03:33:20,5742.369701,5742.37,SELL,6.194356010228611
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-10-27 03:33:20,5742.106846,5742.11,SELL,6.19407003799147
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-02-19 21:20:00,-5622.707755,69174.88,SELL,-6.170242819427191
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-02-19 21:20:00,5708.729144,597923.69,SELL,6.157756876318479
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-06-15 15:06:40,-5602.794928,50000.08,BUY,-6.148578724450931
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-19 21:20:00,5693.212152,72213.42,SELL,6.140875215646497
0x420ab45e0bd8863569a5efbb9c05d91f40624641,2025-02-19 21:20:00,5685.291018,4161.39,BUY,6.132257443830588
0x420ab45e0bd8863569a5efbb9c05d91f40624641,2025-02-19 21:20:00,5685.291018,4161.39,BUY,6.132257443830588
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-10-27 03:33:20,5647.859063,5647.86,SELL,6.091533470872499
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-02-19 21:20:00,5601.343774,1074631.95,SELL,6.04092731441143
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-06-15 15:06:40,5590.446357,8777.57,BUY,6.02907150524461
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-19 21:20:00,5565.517755,17413.15,BUY,6.001950514269627
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2024-10-27 03:33:20,5531.232908,25054.23,BUY,5.964650427162229
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-19 21:20:00,5512.497067,239739.95,SELL,5.944266830253357
0x420ab45e0bd8863569a5efbb9c05d91f40624641,2025-02-19 21:20:00,5509.13319,7421.93,BUY,5.940607111278423
0x083384f897ee0f19899168e3b1bec365f52a9012,2024-10-27 03:33:20,-5402.450842,46134.18,BUY,-5.9306150316494985
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-02-19 21:20:00,5487.042141,75044.9,SELL,5.916573226804801
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-02-19 21:20:00,5485.486671,28506.73,BUY,5.914880958308082
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2024-10-27 03:33:20,5452.694656,24698.49,BUY,5.879204992890266
0x083384f897ee0f19899168e3b1bec365f52a9012,2025-02-19 21:20:00,5443.86766,116712.49,BUY,5.8696016914756015
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2024-10-27 03:33:20,5443.668944,24657.6,BUY,5.869385499053637
0x420ab45e0bd8863569a5efbb9c05d91f40624641,2025-02-19 21:20:00,5431.7241,4681.13,BUY,5.856390145109538
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-02-19 21:20:00,-5332.048524,24299.09,SELL,-5.854021060150581
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2024-10-27 03:33:20,5413.567874,100104.56,SELL,5.83663713844331
